id,Probability,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
30696,0.012625006,0.02089411,39,0,0.313425947,21666,11,0,2,0,4
30697,0.009940374,0.018688762,57,0,1509,NA,7,0,2,0,0
30698,0.100992022,0.679592263,42,0,0.609742283,3530,8,0,2,0,1
30699,0.020320888,0.198770251,42,0,0.193292582,6052,8,0,1,0,2
30700,0.110428794,0.176623377,51,1,1.159520516,2168,9,0,2,0,0
30701,0.009057997,0,62,0,0.11897637,9690,6,0,1,0,1
30702,0.012284377,0.010074124,41,0,0.32684067,7700,13,0,1,0,2
30703,0.072493784,0.271472853,34,1,0.321596543,7866,13,0,1,0,1
30704,0.125654313,0.970501639,33,0,0.579153094,3069,3,0,1,0,1
30705,0.021452683,0.9999999,69,0,0.064184363,10500,9,0,1,0,0
30706,0.017590495,0.017132191,29,0,0.001999429,3500,3,0,0,0,0
30707,0.009485323,0.014395918,65,0,0.366807376,4500,6,0,2,0,2
30708,0.105239856,0.905121825,40,0,0.415401703,2700,8,0,0,0,0
30709,0.298471824,0.195707239,50,4,0.25005881,4250,6,0,1,0,0
30710,0.134256145,0.609055638,56,1,0.386899852,6060,4,0,2,0,1
30711,0.043850456,0.9999999,59,0,0.249117855,4250,1,0,1,0,0
30712,0.009753383,0,70,0,4.35E-04,2300,7,0,0,0,0
30713,0.024217417,0.037259236,25,0,530,NA,3,0,0,0,0
30714,0.00754086,0,82,0,0,NA,2,0,0,0,NA
30715,0.014081965,0.04075837,30,0,0.040816327,6614,4,0,0,0,0
30716,0.03075086,0.9999999,76,0,0.763957307,2435,4,0,2,0,0
30717,0.137151303,0.316871799,55,0,0.321655242,3938,7,1,0,0,2
30718,0.058935439,0.509349065,31,0,0.849630074,5000,6,0,3,0,0
30719,0.008536094,0.039358426,79,0,0.0079984,5000,1,0,0,0,2
30720,0.191906341,0.506182312,60,1,1.647435256,10000,23,0,6,0,0
30721,0.014830635,0,48,0,0.168258633,1360,14,0,0,0,0
30722,0.264043727,0.413804742,38,0,3.736406057,10500,15,1,2,0,3
30723,0.063093438,0.668832792,49,0,0.427704391,2800,9,0,1,0,1
30724,0.03976344,0.652682044,56,0,0.11629651,17334,10,0,0,0,0
30725,0.042812674,0.686030802,54,0,0.261415398,9000,4,0,1,0,0
30726,0.008968311,0.056134037,59,0,0.35701055,12416,20,0,7,0,0
30727,0.022983685,0.184587694,41,0,87,NA,2,0,0,0,0
30728,0.099430534,0.992459201,50,0,0.594125918,6400,9,0,2,0,2
30729,0.01725906,0.311851756,64,0,0.495669824,7389,21,0,3,0,0
30730,0.021582222,0.292064358,31,0,0.281282139,5833,7,0,1,0,0
30731,0.008243406,0,61,0,1085,NA,3,0,1,0,0
30732,0.032073429,0.55772271,61,0,0.428656009,10133,12,0,2,0,0
30733,0.021901858,0.215036676,36,0,0.185504027,3600,5,0,0,0,1
30734,0.01103102,0.021861498,43,0,0.264637263,9000,19,0,1,0,2
30735,0.056227817,0.9999999,67,0,2247,NA,4,0,1,0,0
30736,0.072662782,0.154510625,62,1,0.526149304,4741,26,0,3,0,0
30737,0.008605762,0.015017896,57,0,0.154427286,9000,6,0,2,0,1
30738,0.007556714,0.00659934,70,0,4.51E-04,2217,3,0,0,0,0
30739,0.015614949,0.002339534,31,0,0.338732901,8333,8,0,2,0,0
30740,0.064678773,0.219846022,77,1,0.208622398,2017,7,0,1,0,0
30741,0.353351131,0.870061875,24,1,0.585609594,1500,6,0,0,5,0
30742,0.401341874,1.008739076,50,1,0.62927299,4153,7,2,1,1,1
30743,0.35191985,0.9999999,58,0,0.085257226,5500,3,3,0,0,3
30744,0.019536253,0,42,0,0.002104709,3800,3,0,0,0,2
30745,0.030795403,0.488226749,71,0,0.656110899,7862,14,0,5,0,0
30746,0.062269907,0.176672933,42,0,432,1,4,0,1,0,3
30747,0.053902872,0.217796696,54,1,0.092464344,29167,5,0,2,0,3
30748,0.040241764,0.534638026,63,0,0.60100349,4583,7,0,1,0,1
30749,0.552946579,1.04361477,70,1,0.459259259,5804,7,1,1,0,0
30750,0.078398627,0.825953887,33,0,0.207268079,5475,15,0,0,0,0
30751,0.007219714,0.004408313,74,0,0.129994877,7807,13,0,1,0,0
30752,0.013705658,0.006271818,40,0,0.390812479,8750,8,0,2,0,3
30753,0.007347326,0.045377274,76,0,0.062946386,10500,12,0,0,0,0
30754,0.090112839,0.316536693,56,1,0.381930981,2578,7,0,0,0,0
30755,0.013893734,0.21676312,73,0,0.053208642,3100,7,0,0,0,0
30756,0.404648137,0.528093821,57,5,0.158900145,3454,9,0,0,0,1
30757,0.014454775,0.156382507,64,0,0.3976004,6000,9,0,3,0,0
30758,0.085321878,0.9500998,50,0,0.169021594,3750,3,0,0,0,0
30759,0.007556714,0.003599897,75,0,0.001998668,1500,3,0,0,0,0
30760,0.164458074,0.229675547,47,3,4645,NA,20,0,3,0,2
30761,0.035538467,0.299809673,40,0,0.585948158,1465,5,0,1,0,1
30762,0.036271476,0.496442992,36,0,0.151397674,4900,4,0,0,0,2
30763,0.017009532,0.312358352,64,0,0.437234632,10833,8,0,1,0,0
30764,0.296878506,0.9999999,64,0,0.200540541,3699,1,1,0,0,0
30765,0.080812053,0.139992046,67,1,1.965043695,800,10,0,1,0,0
30766,0.038374781,0.471412146,44,0,941,NA,4,0,0,0,3
30767,0.491379085,0.96943985,54,3,3628,NA,9,0,3,1,2
30768,0.01810093,0.015162692,43,0,0.59594191,9708,12,0,4,0,0
30769,0.01646026,0.06184255,56,0,0.742550073,6140,8,0,2,0,1
30770,0.008362377,0.003636253,86,0,3,NA,3,0,0,0,0
30771,0.092066052,0.697762332,41,0,0.527148462,7900,17,0,1,0,3
30772,0.380570232,0.9999999,35,0,0,2500,0,1,0,0,1
30773,0.082263356,1.000062496,36,0,0.241939515,4000,2,0,0,0,0
30774,0.067551966,0.73947756,50,0,640,NA,8,0,0,0,0
30775,0.077113716,0.708419439,36,0,0.156526707,3500,7,0,0,0,0
30776,0.319907931,0.9999999,29,1,0.0199984,12500,5,1,0,0,3
30777,0.018393077,0.147637883,48,0,0.361011489,16450,16,0,7,0,4
30778,0.009641918,0.038989327,65,0,5614,NA,8,0,3,0,0
30779,0.008467006,0.039171263,69,0,0.331398162,6200,8,0,2,0,1
30780,0.283932497,0.664447403,55,4,0.226412399,14000,6,1,2,0,4
30781,0.015173326,0,49,0,0.501374222,6912,10,0,2,0,2
30782,0.009085866,0.001184715,66,0,0.010699877,5700,4,0,0,0,2
30783,0.009608844,0,72,0,5,NA,3,0,0,0,0
30784,0.082404842,0.9999999,51,0,62,NA,1,0,0,0,0
30785,0.008051799,0.093623821,67,0,0.01973001,8666,6,0,0,0,0
30786,0.03313421,0.692598816,58,0,0.322894564,27333,19,0,3,0,0
30787,0.247974007,0.08541463,43,3,0.543636742,4800,12,0,2,1,0
30788,0.017566052,0,34,0,3005,NA,2,0,1,0,0
30789,0.242879071,0.148694525,40,2,1.176364727,1666,8,0,1,3,1
30790,0.064132597,0.495419022,46,0,1.074511586,2200,10,0,1,0,1
30791,0.254098827,0.9999999,42,1,0.002296987,7400,1,0,0,0,3
30792,0.014450058,0.194260353,68,0,0.41090198,4090,12,0,2,0,1
30793,0.011269848,0.037782061,39,0,0.212478752,10000,6,0,1,0,0
30794,0.008099613,0.016869465,62,0,0.139199644,17966,24,0,1,0,0
30795,0.010028866,0,73,0,1235,NA,7,0,1,0,NA
30796,0.022902113,0.204196492,32,0,824,NA,13,0,0,0,0
30797,0.022312112,0.17911902,37,0,0.046974522,7535,4,0,0,0,4
30798,0.040180218,0.689043937,60,0,0.558814085,9342,17,0,1,0,1
30799,0.021902457,0.3203572,47,0,0.089387239,3165,3,0,0,0,0
30800,0.008600817,0.0312247,64,0,0.28267933,4000,9,0,1,0,0
30801,0.010995543,0.135583251,53,0,0.190480952,10000,3,0,1,0,3
30802,0.436279336,0.985720944,41,0,0.745093902,4738,16,0,1,2,2
30803,0.040420315,0.563884421,57,0,0.109489051,10000,6,0,0,0,2
30804,0.132374627,0.286265858,46,0,0.04173913,6324,5,0,0,1,2
30805,0.046595649,0.046041917,65,1,0.37882384,7583,10,0,0,0,0
30806,0.063547043,0.045425467,63,1,0.485171609,3000,38,0,1,0,0
30807,0.050214734,0.625354147,49,0,2269,NA,8,0,1,0,0
30808,0.009432185,0.088675243,62,0,111,NA,4,0,0,0,0
30809,0.007651802,0.085608799,83,0,0.024480501,7025,8,0,0,0,0
30810,0.00722065,0.009055304,77,0,9,NA,2,0,0,0,0
30811,0.027816721,0.362290814,50,0,0.364807752,9700,17,0,2,0,2
30812,0.007084268,0.038168198,84,0,0.096200844,4500,5,0,0,0,1
30813,0.008184346,0.006739541,76,0,0.148370326,5000,6,0,1,0,0
30814,0.016426288,0.13843795,38,0,1364,NA,12,0,1,0,0
30815,0.296254122,0.602291245,60,2,1.275761368,2396,10,0,1,0,0
30816,0.313304081,0.800664452,48,0,0.015567087,4046,2,3,0,0,1
30817,0.04534298,0.573327988,49,0,0.286145056,6300,5,0,1,0,2
30818,0.014456887,0,62,0,0.634890536,5800,15,0,3,0,0
30819,0.009173564,0.075612538,86,0,0.059207997,2600,8,0,0,0,0
30820,0.079882944,0.962541553,51,0,3432,NA,8,0,2,0,0
30821,0.00907413,0.005816688,69,0,919,NA,7,0,1,0,0
30822,0.341281538,0.987217813,40,2,0.268546291,5000,10,0,0,1,2
30823,0.014337388,0.064779792,31,0,100,1,8,0,0,0,0
30824,0.00884815,0.129790874,70,0,356,NA,12,0,0,0,1
30825,0.074926572,0.3049412,60,1,0.785371867,7300,17,0,2,0,0
30826,0.01449003,0.237571197,84,0,0.380680966,6666,8,0,1,0,0
30827,0.010056902,0.027753899,53,0,0.15157017,14870,7,0,2,0,2
30828,0.094204278,0.9999999,52,0,131,NA,1,0,0,0,3
30829,0.164649994,0.633828947,41,0,4724,NA,19,0,2,1,2
30830,0.026801759,0.439206316,52,0,0.278977759,9351,16,0,1,0,2
30831,0.006779021,3.95E-04,63,0,974,NA,3,0,1,0,0
30832,0.012589017,0.102089791,37,0,0.161010678,9458,8,0,1,0,2
30833,0.014052759,0.151988309,69,0,59,NA,5,0,0,0,0
30834,0.019394921,0,30,0,0.114377125,5000,13,0,0,0,0
30835,0.00736907,0.002133049,93,0,0,6000,3,0,0,0,0
30836,0.034338583,0.461225254,55,0,0.46253536,15200,16,0,3,0,0
30837,0.022750281,0.132826436,51,0,0.898139947,2257,14,0,1,0,1
30838,0.014298747,0,40,0,1056,0,8,0,0,0,0
30839,0.097621657,0.846110088,53,0,0.573272505,8986,21,0,1,0,3
30840,0.154852539,0.063276675,72,3,0.406235012,2084,7,1,2,0,0
30841,0.028109071,0.284077397,27,0,0.017902813,4300,2,0,0,0,0
30842,0.01319387,0,55,0,0.270737638,3700,9,0,2,0,0
30843,0.00871781,0.058740756,68,0,0.339125856,5696,6,0,1,0,1
30844,0.041025272,0.223277397,47,0,0.672473013,4075,14,0,2,0,1
30845,0.060257626,0.612193903,44,0,1173,NA,6,0,1,0,0
30846,0.025847137,0.571713762,63,0,0.350214816,7680,10,0,1,0,1
30847,0.162208382,1.035249119,46,0,0.118993135,15731,4,0,0,0,4
30848,0.023125678,0.061154383,37,0,0.749562609,4000,9,0,2,0,2
30849,0.102926661,0.613756614,63,1,0.25704516,8480,16,0,1,0,1
30850,0.021522002,0.097610119,26,0,0.227939216,3750,7,0,0,0,0
30851,0.030272468,0.155199921,43,0,0.649096941,5425,7,0,1,0,0
30852,0.011533648,0.004837758,48,0,0.197312719,5432,7,0,1,0,1
30853,0.029637559,0.334907874,36,0,0.149747616,5348,16,0,0,0,0
30854,0.030164695,0.416047967,49,0,0.309195913,2250,4,0,0,0,1
30855,0.011854484,0.186508226,61,0,0.3096382,10198,10,0,1,0,2
30856,0.007946484,0.061562526,62,0,0.168864753,11600,15,0,2,0,0
30857,0.039883799,0.412558744,37,0,0.123676612,4155,2,0,0,0,3
30858,0.028753874,0.450820834,45,0,0.10253651,6504,3,0,0,0,2
30859,0.014709596,0.207371726,55,0,1775,NA,10,0,1,0,2
30860,0.007219714,0.034013286,70,0,0.088771887,8166,8,0,1,0,0
30861,0.007667283,0.123177382,63,0,0.29910841,17608,11,0,1,0,2
30862,0.067491007,0.622300584,47,0,0.641114518,7500,9,0,2,0,3
30863,0.007811659,0.002655694,64,0,0.276603154,20100,8,0,4,0,1
30864,0.036332548,0.3971012,29,0,0.297332186,2323,3,0,0,0,2
30865,0.008378947,0.089009746,60,0,0.149633578,7504,5,0,2,0,0
30866,0.008192338,0.128016563,63,0,0.339579998,10618,14,0,2,0,0
30867,0.025736738,0.398440104,44,0,0.304012971,7400,6,0,1,0,3
30868,0.016184531,4.58E-04,31,0,0.088,5374,10,0,0,0,0
30869,0.008990594,0.023613915,60,0,0.314737053,5000,6,0,0,0,1
30870,0.378115019,0.9999999,32,0,0,2000,1,5,0,0,1
30871,0.079061562,0.022694732,45,2,1380.5,1,19,0,1,2,0
30872,0.015793974,0.255807421,57,0,0.279122997,8300,6,0,1,0,2
30873,0.015366786,0.198611231,60,0,0.483939326,8965,21,0,3,0,2
30874,0.033857419,0.234529441,48,0,0.008272351,22000,2,0,0,0,2
30875,0.049049981,0.61472541,48,0,0.46100312,12500,12,0,1,0,0
30876,0.056458122,0.17994216,41,1,0.216015279,14660,12,0,2,0,2
30877,0.007219714,0.021679497,70,0,0.142276423,8855,8,0,2,0,0
30878,0.032478268,0.001254838,26,0,0.014527535,31250,18,0,0,0,0
30879,0.052863106,0.67908596,40,0,0.329608939,11276,9,0,2,0,2
30880,0.381439878,0.9999999,29,0,0,2100,0,2,0,0,2
30881,0.013878118,0.215174417,66,0,1914,NA,9,0,1,0,1
30882,0.008596415,0.052152672,72,0,382,NA,8,0,0,0,0
30883,0.017480457,0,60,0,1.089009991,1100,12,0,1,0,0
30884,0.010290146,0.041778584,55,0,0.186050232,6250,10,0,1,0,1
30885,0.314130612,0.985389781,51,1,0.515205086,56000,42,0,25,0,1
30886,0.160857034,0.662187265,35,1,0.275085763,4663,8,0,0,0,0
30887,0.012857195,0.021627061,41,0,916.5,1,10,0,2,0,3
30888,0.578136069,1.368871966,60,0,0.039417309,3500,5,3,0,1,0
30889,0.014366103,0.112040502,50,0,0.353184991,4583,8,0,2,0,1
30890,0.027989475,0.383835578,59,0,82,NA,1,0,0,0,0
30891,0.007471723,0.021552814,65,0,0.229328366,9662,19,0,1,0,0
30892,0.008740193,0.143117493,61,0,0.283338951,8900,15,0,1,0,0
30893,0.010486878,0.10136233,55,0,3646,NA,9,0,2,0,3
30894,0.018503297,0.061677533,32,0,0.015328224,3000,5,0,0,0,0
30895,0.113646744,0.797622354,42,0,0.689655172,2000,14,0,0,0,0
30896,0.009206928,0,61,0,1245,NA,3,0,1,0,0
30897,0.026329845,0.506130223,59,0,0.368863114,10000,14,0,2,0,1
30898,0.282428474,0.9999999,67,0,0.189148073,1971,0,1,0,0,0
30899,0.199015682,0.687044708,31,2,2.079738562,764,6,0,1,0,0
30900,0.599897012,0.925216534,36,4,0.847475006,3900,18,0,1,1,2
30901,0.011972823,0.037230133,54,0,807,NA,12,0,1,0,NA
30902,0.076499261,0.326554979,32,1,0.265216385,8641,7,0,1,0,2
30903,0.15562307,0.084459837,31,1,0.30578977,3557,6,0,1,1,5
30904,0.011458517,0.011133086,37,0,0.068447197,15500,12,0,1,0,0
30905,0.011366909,0.142530624,55,0,0.372209821,7167,6,0,2,0,2
30906,0.067821138,0.031350645,48,1,0.202159568,5000,10,0,2,0,1
30907,0.132783891,0,58,0,444,NA,3,0,0,1,0
30908,0.013562521,0.061941117,53,0,4409,NA,6,0,1,0,0
30909,0.022453051,0.449183666,68,0,0.332448055,6400,7,0,2,0,0
30910,0.042906374,0.859238025,59,0,2272,NA,4,0,1,0,0
30911,0.007741317,0.022542213,78,0,942,NA,6,0,1,0,0
30912,0.069259772,0.294787338,39,1,0.40362078,11433,16,0,3,0,0
30913,0.007500648,0.041763723,69,0,0.086941401,5750,4,0,1,0,1
30914,0.071182006,0.682943088,41,0,0.465369933,5500,5,0,1,0,1
30915,0.007500648,0.046343026,76,0,0.014211886,6191,3,0,0,0,0
30916,0.023044948,1713,47,0,568,NA,9,0,0,0,0
30917,0.040909656,0.654401673,59,0,0.47396918,2400,5,0,1,0,0
30918,0.025577782,0.17841958,48,0,0.543237666,5330,28,0,1,0,0
30919,0.01026569,0.085115168,51,0,0.309134543,6666,11,0,2,0,0
30920,0.115812771,0.952698201,30,0,0.619504396,1250,2,0,0,0,0
30921,0.099059071,0.9999999,33,0,0,2833,0,0,0,0,0
30922,0.028114746,0.169100692,24,0,19,NA,1,0,0,0,NA
30923,0.02657604,0.434103279,46,0,0.336582927,8000,8,0,1,0,1
30924,0.011594351,0.002217295,57,0,0.376861645,4632,8,0,1,0,0
30925,0.063590508,0.149080299,58,1,0.600643422,11500,22,0,5,0,1
30926,0.062903146,0.522444325,48,0,0.526182965,9509,10,0,1,0,0
30927,0.149658453,0.571527353,77,1,0.973491258,1772,11,0,0,0,0
30928,0.007347326,0.059140041,73,0,0.012379773,10500,9,0,0,0,0
30929,0.092316916,0.295608632,72,1,1.167916042,2000,21,0,1,0,0
30930,0.512926678,0.9999999,28,98,0,2400,0,98,0,98,1
30931,0.067430573,0.588547406,62,0,2992,NA,7,0,3,0,0
30932,0.013848273,0.039766487,41,0,1206,NA,8,0,1,0,NA
30933,0.017331887,0.276828513,64,0,0.331410996,2600,14,0,1,0,0
30934,0.120874286,0.091027864,48,2,0.279399215,5858,15,0,2,0,0
30935,0.011328956,0.008441664,49,0,0.244600864,6250,12,0,1,0,1
30936,0.035381162,0.655959139,59,0,0.426971535,15000,15,0,3,0,0
30937,0.023884305,0.107297318,34,0,0.531227771,7028,6,0,2,0,1
30938,0.075256699,0.226118117,61,1,0.508480965,5305,15,0,1,0,0
30939,0.305330298,0.877240212,38,1,0.791301298,2850,7,0,1,0,1
30940,0.047353998,0.563455172,46,0,0.406953477,7995,11,0,1,0,4
30941,0.090022692,0.839661945,47,0,0.251642388,3500,8,0,0,0,0
30942,0.116849551,0.924179179,45,0,0.557725355,6400,14,0,2,0,4
30943,0.014071503,0.041702166,39,0,0.175957447,4699,6,0,0,0,0
30944,0.030672112,0.412621445,31,0,0.371222865,9166,11,0,1,0,0
30945,0.012097589,0.009484038,52,0,0.003665445,3000,4,0,0,0,0
30946,0.008037499,0.003158307,60,0,9.09E-04,11000,12,0,0,0,1
30947,0.008184346,0.013893469,76,0,0.229082617,5700,18,0,0,0,0
30948,0.009687753,6.96E-04,62,0,0.005331556,3000,7,0,0,0,0
30949,0.088888729,0.9999999,22,0,0.221462388,1900,1,0,0,0,0
30950,0.025976181,0.410334313,76,0,0.484233195,6500,13,0,2,0,1
30951,0.006701272,0.027270956,66,0,593,NA,3,0,1,0,0
30952,0.171891691,0.410527309,40,0,0.492014998,7200,9,1,3,0,2
30953,0.084253921,0.73383108,43,0,0.550131329,11040,12,0,3,0,2
30954,0.510699784,1.064403627,52,1,0.542993631,5023,8,0,2,0,0
30955,0.009493352,0,89,0,0.121231288,4742,9,0,1,0,0
30956,0.071378359,0.635157244,47,0,0.6251786,6298,5,0,2,0,1
30957,0.008408826,0.003782771,89,0,0.017048795,1700,11,0,0,0,0
30958,0.025370504,0.011340772,36,0,1.785153462,1400,5,0,1,0,0
30959,0.009997427,0.013362125,46,0,0.248527941,9000,10,0,1,0,1
30960,0.111482503,0.899558242,31,0,2484,NA,5,0,2,0,1
30961,0.030454105,0.057882458,29,0,1.996215705,1056,4,0,2,0,0
30962,0.008635799,0.107799257,61,0,0.348318241,3091,3,0,1,0,0
30963,0.027654083,0.33436503,55,0,0.409563037,5583,6,0,1,0,0
30964,0.007123089,0,81,0,0,NA,3,0,0,0,0
30965,0.007754618,0.062896855,65,0,883,NA,4,0,1,0,0
30966,0.041176996,0.308999797,51,0,1.128580946,1500,14,0,1,0,2
30967,0.586162426,0.94526416,46,4,0.641717791,4889,24,0,2,0,1
30968,0.07658949,0.339016946,56,1,1312,NA,6,0,1,0,0
30969,0.025706275,0.634073907,66,0,0.340538156,6800,8,0,2,0,1
30970,0.075277437,0,47,1,0.025060491,5785,5,0,0,0,2
30971,0.007556714,0.009717564,73,0,0.006043701,2150,5,0,0,0,0
30972,0.490988884,0.985218923,37,3,3778,NA,9,0,2,1,0
30973,0.027638273,0.380705338,53,0,0.369118622,7544,12,0,1,0,0
30974,0.007303433,0.001013951,80,0,0.049773756,7513,10,0,0,0,0
30975,0.007906125,0.017604504,58,0,0.229941151,6966,6,0,1,0,0
30976,0.013323854,0.018254188,43,0,0.333733253,5000,8,0,1,0,0
30977,0.007729964,0.013026317,65,0,0.34282377,6848,13,0,2,0,0
30978,0.017976078,0.010913311,34,0,0.003573392,3637,3,0,0,0,0
30979,0.078806263,0.070654891,50,1,0.338186283,5700,17,0,3,0,0
30980,0.009989603,0.023323816,74,0,53,NA,7,0,0,0,NA
30981,0.036949308,0.290706075,39,0,0.67554693,5667,12,0,2,0,2
30982,0.008184346,0.015681013,68,0,0.170765847,5000,6,0,1,0,0
30983,0.016836159,0.280898876,23,0,6,0,1,0,0,0,0
30984,0.020883777,0.159824831,57,0,0.54447152,6565,18,0,3,0,1
30985,0.010351973,0,59,0,0.400239844,6670,5,0,2,0,2
30986,0.037085335,0.917917235,71,0,0.287385663,4700,6,0,1,0,0
30987,0.027961419,0.43368027,52,0,0.380602708,10485,12,0,3,0,1
30988,0.190532573,0.842635458,59,1,0.517640573,5441,11,0,1,0,2
30989,0.053601415,0.042916599,50,1,0.137891078,8629,4,0,2,0,0
30990,0.007665374,4.93E-05,68,0,2181,NA,10,0,3,0,1
30991,0.362863989,0.9999999,44,0,2105,NA,3,1,1,0,1
30992,0.052274032,0.017571324,61,1,0.412381891,17250,9,0,2,0,1
30993,0.01668499,0.223370316,48,0,2281,NA,5,0,1,0,0
30994,0.330618493,0.9999999,65,2,0.510247855,4195,3,0,1,0,0
30995,0.199995888,1.017489069,30,0,0.080207863,4425,4,0,0,0,0
30996,0.009975191,0.016938201,53,0,0.324044124,12056,8,0,1,0,2
30997,0.09691025,0.841229792,41,0,0.487147335,4784,7,0,1,0,3
30998,0.682702761,1.038365395,38,3,0.644142066,4335,8,2,1,3,3
30999,0.037655663,0.92595132,73,0,0.260246584,3000,5,0,0,0,0
31000,0.014307294,0.03055932,31,0,0.050216643,9000,4,0,0,0,0
31001,0.008706507,0.077275631,65,0,0.015657423,5300,4,0,0,0,0
31002,0.021724589,0.226220035,39,0,1023,NA,9,0,0,0,0
31003,0.07653684,0.25109956,44,1,0.207404868,5833,5,1,1,0,0
31004,0.014042143,0.017269587,21,0,2,0,2,0,0,0,0
31005,0.148149736,0.902163688,51,0,1.169009256,5833,19,0,2,0,2
31006,0.013146924,0.140323978,52,0,0.008041869,7833,2,0,0,0,3
31007,0.057953256,0.989247312,59,0,0.033057851,1451,2,0,0,0,0
31008,0.109638846,0.901449919,32,0,0.312325365,3220,3,0,0,0,3
31009,0.015376987,0.015968064,27,0,0,NA,1,0,0,0,NA
31010,0.00803894,0.0395916,60,0,0.080581242,9083,13,0,0,0,0
31011,0.009179155,0.001150653,68,0,1020,NA,7,0,0,0,0
31012,0.011580058,0.166904033,63,0,0.227678966,11300,7,0,1,0,1
31013,0.009679556,0.084201079,69,0,0.36576736,2260,19,0,1,0,0
31014,0.013618855,0.10848192,61,0,0.751006711,1489,4,0,2,0,0
31015,0.01926072,0.126956584,30,0,0.221988427,1900,11,0,0,0,0
31016,0.008766224,0,74,0,0,2100,2,0,0,0,0
31017,0.007918773,0.098806085,63,0,0.218915568,8870,8,0,1,0,1
31018,0.197600276,0.791706492,42,1,0.196006041,5958,7,0,0,0,0
31019,0.116089446,0.973700942,28,0,0.427078601,2200,7,0,0,0,0
31020,0.025391537,0.175294538,26,0,233,NA,4,0,0,0,0
31021,0.016245536,0.081054655,51,0,0.519479508,12833,27,0,3,0,0
31022,0.013241712,0.019713159,39,0,0.380036235,11590,6,0,3,0,2
31023,0.013773582,0,39,0,0.174942052,8196,19,0,1,0,2
31024,0.285291321,0.9999999,61,1,0.177387362,3528,2,1,0,0,0
31025,0.007201995,0.005422868,74,0,0.182726909,2500,3,0,1,0,0
31026,0.014450058,0.182204139,71,0,0.389128559,3476,14,0,1,0,0
31027,0.009517736,0.060135339,59,0,6091,NA,11,0,2,0,0
31028,0.012430643,0.076207712,44,0,3488,NA,14,0,1,0,0
31029,0.016654291,0.21475141,56,0,0.295568144,3000,12,0,1,0,1
31030,0.014286554,0.155844156,77,0,0.00159936,2500,4,0,0,0,0
31031,0.210424994,0.870163875,37,1,0.499652329,30200,15,0,6,0,1
31032,0.006423594,0.008644158,89,0,0.002090719,11000,5,0,0,0,0
31033,0.008408826,0.021805748,73,0,0.03988604,2456,6,0,0,0,0
31034,0.008408826,0.013962989,73,0,0.005829596,2229,8,0,0,0,0
31035,0.010055323,0.001374988,57,0,740,NA,18,0,1,0,0
31036,0.014543907,0.168114385,60,0,0.041989503,4000,4,0,0,0,0
31037,0.161458234,0.261925164,33,0,0.548387097,2603,9,0,1,1,1
31038,0.011636809,0.133573751,53,0,0.20829167,13000,19,0,1,0,3
31039,0.009133945,0.040423989,69,0,0.394471114,6040,9,0,2,0,1
31040,0.114340511,0.211770052,24,1,0.067880284,3240,7,0,0,0,0
31041,0.025921198,0.493483551,62,0,2034,NA,5,0,2,0,0
31042,0.032441738,0.496474055,43,0,0.20787113,10366,6,0,1,0,4
31043,0.009185436,0.03499825,56,0,1785,NA,13,0,0,0,0
31044,0.008877779,0.073918734,66,0,5805,NA,11,0,4,0,0
31045,0.00823214,0.007523277,63,0,0.361732147,9213,15,0,1,0,2
31046,0.008570306,0.013159669,61,0,0.284912281,5699,9,0,1,0,0
31047,0.014270758,0.101252917,38,0,0.187799636,6048,8,0,0,0,3
31048,0.008710364,0.024620058,59,0,0.361405089,8881,26,0,2,0,1
31049,0.08637133,0.9999999,50,0,0.005226085,4400,0,0,0,0,0
31050,0.00722065,0.013874133,74,0,6,NA,3,0,0,0,0
31051,0.007135666,0.005477649,86,0,0.001428435,10500,8,0,0,0,0
31052,0.201403827,0.60928617,51,1,0.957680773,3000,10,0,1,0,0
31053,0.025287374,0.297041282,28,0,0.182327069,2500,5,0,0,0,0
31054,0.017136549,0.219652023,60,0,0.651455889,2300,4,0,1,0,0
31055,0.288343839,0.797380233,42,3,0.414340919,9315,7,0,3,0,0
31056,0.031191166,0.429758637,62,0,0.521007467,8972,22,0,3,0,2
31057,0.044007335,0.346231012,41,0,0.513897221,5000,7,0,2,0,2
31058,0.059550883,0.517020503,63,0,2202,NA,7,0,2,0,0
31059,0.009163987,0.062497259,61,0,51,NA,4,0,0,0,0
31060,0.012018472,0,83,0,1,NA,3,0,0,0,0
31061,0.012687284,0,43,0,0.14732856,16900,5,0,2,0,2
31062,0.235705349,0.9999999,63,0,0.034835463,30600,4,1,0,0,1
31063,0.156619647,0.9999999,25,0,241,NA,1,0,0,0,3
31064,0.012664861,0.047498737,36,0,0.213079314,7400,4,0,2,0,1
31065,0.047695425,0.745854567,66,0,0.891821636,5000,19,0,3,0,0
31066,0.020131407,0.171344112,38,0,0.24995001,5000,5,0,1,0,0
31067,0.123565759,0.511179785,43,1,0.065064916,6700,6,0,0,0,1
31068,0.012956469,0.20953488,56,0,0.257074293,10000,12,0,2,0,1
31069,0.277815799,0.874284762,69,0,0.661547912,3255,8,0,2,1,0
